scenario,model,seed,step,alive_population,births_this_step,deaths_this_step,p_one_alive,shannon_diversity_alive,theta_mean_alive,theta_std_alive,mean_resource_score_alive,opposite_interaction_rate
resource_selection,dephased,11,9,60,15,6,0.5333333333333333,0.9967916319816366,1.8457779092239122,0.7423639737026466,0.0,0.4888888888888889
resource_selection,dephased,11,10,75,22,7,0.5733333333333334,0.9844268978000114,1.8652356376146193,0.7366572473809988,0.0,0.6037735849056604
resource_selection,dephased,11,11,77,16,14,0.5584415584415584,0.9901226308935799,1.9717744285832637,0.7182053170598672,0.0,0.4426229508196721
resource_selection,dephased,11,12,80,15,12,0.575,0.9837082626231857,2.060188867259022,0.7215605632660517,0.0,0.6153846153846154
resource_selection,dephased,11,13,80,9,9,0.5625,0.9886994082884974,2.0343566344017545,0.7593818602022405,0.0,0.49295774647887325
resource_selection,dephased,11,14,80,11,11,0.6,0.9709505944546686,2.0673143098791478,0.7530759174140741,0.0,0.5652173913043478
resource_selection,dephased,11,15,80,11,11,0.6125,0.9631672450918831,2.070314771658867,0.7783650271408326,0.0,0.4927536231884058
resource_selection,dephased,11,16,80,12,12,0.625,0.9544340029249649,2.066143995096419,0.757721072813703,0.0,0.4852941176470588
resource_selection,dephased,11,17,80,12,12,0.575,0.9837082626231857,1.970495112601462,0.7828392368182017,0.0,0.5294117647058824
resource_selection,dephased,11,18,80,15,15,0.6125,0.9631672450918831,1.8936566317104107,0.7647321251838584,0.0,0.5384615384615384
resource_selection,dephased,11,19,80,14,14,0.625,0.9544340029249649,1.9112332092287523,0.7704018031174698,0.0,0.5454545454545454
resource_selection,dephased,11,20,80,8,8,0.6625,0.9224062617590723,1.9767331923677247,0.7663471687664702,0.0,0.3472222222222222
resource_selection,dephased,11,21,80,9,9,0.6875,0.8960382325345575,2.036098231422009,0.7393474459189104,0.0,0.39436619718309857
resource_selection,dephased,11,22,80,11,11,0.6875,0.8960382325345575,2.1054810196627343,0.7614810963736478,0.0,0.391304347826087
resource_selection,dephased,11,23,80,11,11,0.675,0.9097361225311661,2.0992346595069717,0.7794675030075038,0.0,0.391304347826087
resource_selection,dephased,11,24,80,11,11,0.65,0.934068055375491,2.1024489620755085,0.7988038388061202,0.0,0.4782608695652174
resource_selection,dephased,11,25,80,9,9,0.6125,0.9631672450918831,2.1018187463209665,0.7930841003005092,0.0,0.5211267605633803
resource_selection,dephased,11,26,80,12,12,0.55,0.9927744539878084,1.9898885901424976,0.8217508635694577,0.0,0.5441176470588235
resource_selection,dephased,11,27,80,8,8,0.5875,0.9777945702913884,1.9420889046319196,0.8293452277491594,0.0,0.5833333333333334
resource_selection,dephased,11,28,80,14,14,0.625,0.9544340029249649,1.9694214716876033,0.8321153238171898,0.0,0.5
resource_selection,dephased,11,29,80,12,12,0.65,0.934068055375491,2.042985916781586,0.8035907446832521,0.0,0.38235294117647056
resource_selection,dephased,11,30,80,12,12,0.65,0.934068055375491,2.07594012482344,0.7897979556658544,0.0,0.4117647058823529
resource_selection,dephased,11,31,80,7,7,0.6375,0.9447388286467892,2.072890647366612,0.7773251637071962,0.0,0.547945205479452
resource_selection,dephased,11,32,80,4,4,0.6375,0.9447388286467892,2.0850724006064025,0.7819436649852047,0.0,0.5
resource_selection,dephased,11,33,80,11,11,0.65,0.934068055375491,2.0799485323226357,0.7621250635288146,0.0,0.43478260869565216
resource_selection,dephased,11,34,80,11,11,0.6375,0.9447388286467892,2.0527247560583795,0.7374325811166059,0.0,0.463768115942029
resource_selection,dephased,11,35,80,17,17,0.6625,0.9224062617590723,2.0584262430749156,0.7616452815508998,0.0,0.5396825396825397
resource_selection,dephased,11,36,80,14,14,0.675,0.9097361225311661,2.0543679002065343,0.7344637409467635,0.0,0.5
resource_selection,dephased,11,37,80,8,8,0.675,0.9097361225311661,2.031784120125549,0.7575854618842676,0.0,0.4444444444444444
resource_selection,dephased,11,38,80,9,9,0.6125,0.9631672450918831,1.9619634507531507,0.7824952110128961,0.0,0.4225352112676056
resource_selection,dephased,11,39,80,14,14,0.6375,0.9447388286467892,1.971089483327178,0.7867183846614134,0.0,0.5151515151515151
resource_selection,dephased,11,40,80,17,17,0.6375,0.9447388286467892,1.9726622291666018,0.7991968379923453,0.0,0.4444444444444444
resource_selection,dephased,11,41,80,11,11,0.6,0.9709505944546686,1.9747455532763802,0.7913208403251865,0.0,0.34782608695652173
resource_selection,dephased,11,42,80,13,13,0.625,0.9544340029249649,2.026779174037798,0.8118995893073678,0.0,0.5223880597014925
resource_selection,dephased,11,43,80,10,10,0.625,0.9544340029249649,2.0372116139292293,0.8062589778557883,0.0,0.4714285714285714
resource_selection,dephased,11,44,80,10,10,0.5875,0.9777945702913884,1.901219831631441,0.8180234532573311,0.0,0.38571428571428573
resource_selection,dephased,11,45,80,15,15,0.575,0.9837082626231857,1.93434534088371,0.81057345772727,0.0,0.38461538461538464
resource_selection,dephased,11,46,80,11,11,0.5875,0.9777945702913884,2.0304872103715974,0.7713324841149334,0.0,0.5362318840579711
resource_selection,dephased,11,47,80,12,12,0.575,0.9837082626231857,1.974294481396905,0.8025999026590014,0.0,0.5588235294117647
resource_selection,dephased,11,48,80,18,18,0.55,0.9927744539878084,1.9573322197291496,0.815916384630274,0.0,0.46774193548387094
resource_selection,dephased,11,49,80,14,14,0.4875,0.9995491108252484,1.8276209300396686,0.8734733078633014,0.0,0.5151515151515151
resource_selection,dephased,11,50,80,8,8,0.45,0.9927744539878084,1.8221987559559252,0.8757461614328895,0.0,0.4722222222222222
resource_selection,dephased,11,51,80,13,13,0.45,0.9927744539878084,1.7665101967373604,0.8558591533483686,0.0,0.43283582089552236
resource_selection,dephased,11,52,80,7,7,0.4375,0.9886994082884974,1.7636702741556705,0.856621598181855,0.0,0.3698630136986301
resource_selection,dephased,11,53,80,8,8,0.45,0.9927744539878084,1.7799823667487935,0.8443481201999562,0.0,0.4583333333333333
resource_selection,dephased,11,54,80,8,8,0.4875,0.9995491108252484,1.7920319132282707,0.8311172773123429,0.0,0.4861111111111111
resource_selection,dephased,11,55,79,14,15,0.4430379746835443,0.9906174973781801,1.7547607783176515,0.8414273401880292,0.0,0.5692307692307692
resource_selection,dephased,11,56,80,9,8,0.4375,0.9886994082884974,1.7210537092537064,0.8531320659504897,0.0,0.38028169014084506
resource_selection,dephased,11,57,80,10,10,0.4125,0.9777945702913884,1.7063599406747805,0.861387602068036,0.0,0.5428571428571428
resource_selection,dephased,11,58,80,9,9,0.3875,0.9631672450918832,1.6967649872445847,0.8528867368825774,0.0,0.4788732394366197
resource_selection,dephased,11,59,80,11,11,0.3625,0.944738828646789,1.6819609346265172,0.873896777807511,0.0,0.4927536231884058
resource_selection,dephased,11,60,80,11,11,0.375,0.9544340029249649,1.6587814087347872,0.8638348138227511,0.0,0.5072463768115942
resource_selection,dephased,11,61,80,7,7,0.375,0.9544340029249649,1.6729893664388957,0.8765895528045814,0.0,0.5068493150684932
resource_selection,dephased,11,62,80,11,11,0.3625,0.944738828646789,1.6688019058066614,0.8428703012695761,0.0,0.5072463768115942
resource_selection,dephased,11,63,80,14,14,0.3375,0.9224062617590723,1.6182222793482075,0.8331615444633618,0.0,0.4393939393939394
resource_selection,dephased,11,64,80,12,12,0.3375,0.9224062617590723,1.6753879758057941,0.8460388398449911,0.0,0.6176470588235294
resource_selection,dephased,12,0,24,0,0,0.5833333333333334,0.9798687566511528,1.579533285260023,0.7092611350217508,0.0,0.0
resource_selection,dephased,12,1,25,7,6,0.56,0.9895875212220557,1.5805095217714387,0.7125274529869222,0.0,0.6111111111111112
resource_selection,dephased,12,2,28,5,2,0.5,1.0,1.608861949611249,0.7539469762192449,0.0,0.43478260869565216
resource_selection,dephased,12,3,34,9,3,0.4411764705882353,0.9899927915575188,1.6220380703776107,0.7761496509994946,0.0,0.6
resource_selection,dephased,12,4,42,10,2,0.4523809523809524,0.9934472383802027,1.592789043476583,0.8006771516614746,0.0,0.5
resource_selection,dephased,12,5,45,10,7,0.4444444444444444,0.9910760598382222,1.7165537744832562,0.7988477201540962,0.0,0.6
resource_selection,dephased,12,6,53,13,5,0.5471698113207547,0.9935704757706079,1.809750445776906,0.767977360656619,0.0,0.575
resource_selection,dephased,12,7,58,12,7,0.5172413793103449,0.9991421039919088,1.738925359355101,0.7500795293063639,0.0,0.6304347826086957
resource_selection,dephased,12,8,55,9,12,0.5454545454545454,0.9940302114769565,1.7836185027842302,0.7720902694948767,0.0,0.5217391304347826
resource_selection,dephased,12,9,68,17,4,0.5147058823529411,0.9993759069576513,1.782386873804457,0.764138617964239,0.0,0.49019607843137253
resource_selection,dephased,12,10,71,10,7,0.5070422535211268,0.9998568991526107,1.7926773637867959,0.7200469699571761,0.0,0.5573770491803278
resource_selection,dephased,12,11,75,13,9,0.5066666666666667,0.999871756640849,1.7739145872345892,0.7699048746899715,0.0,0.6129032258064516
resource_selection,dephased,12,12,80,12,7,0.4875,0.9995491108252484,1.7619431178509373,0.7731152778896815,0.0,0.38235294117647056
resource_selection,dephased,12,13,80,15,15,0.475,0.99819587904281,1.8038051105992163,0.699239532073468,0.0,0.6153846153846154
resource_selection,dephased,12,14,80,11,11,0.5125,0.9995491108252484,1.8383613625609108,0.7261131935053478,0.0,0.5507246376811594
resource_selection,dephased,12,15,80,7,7,0.5125,0.9995491108252484,1.8130080712876837,0.7180473883298105,0.0,0.6027397260273972
resource_selection,dephased,12,16,80,12,12,0.575,0.9837082626231857,1.8221457614673404,0.7318973947944147,0.0,0.45588235294117646
resource_selection,dephased,12,17,80,11,11,0.525,0.99819587904281,1.835648761663439,0.7276431541454159,0.0,0.6231884057971014
resource_selection,dephased,12,18,80,13,13,0.5375,0.9959386076315955,1.8243498560738842,0.7193515549119961,0.0,0.44776119402985076
resource_selection,dephased,12,19,80,5,5,0.5625,0.9886994082884974,1.8445232561424867,0.6947741242861083,0.0,0.52
resource_selection,dephased,12,20,80,14,14,0.5625,0.9886994082884974,1.8493855979466134,0.6789454126861599,0.0,0.5303030303030303
resource_selection,dephased,12,21,80,10,10,0.6,0.9709505944546686,1.8901137331856692,0.6812283516874744,0.0,0.44285714285714284
resource_selection,dephased,12,22,80,11,11,0.6,0.9709505944546686,1.9070204797256198,0.7299685884146055,0.0,0.4782608695652174
resource_selection,dephased,12,23,80,12,12,0.65,0.934068055375491,1.9194937944547799,0.718359061617408,0.0,0.5441176470588235
resource_selection,dephased,12,24,79,13,14,0.6455696202531646,0.9379626436434423,1.8599762563816968,0.7311782611184018,0.0,0.4393939393939394
resource_selection,dephased,12,25,80,12,11,0.6625,0.9224062617590723,1.928752084062065,0.7430081491276127,0.0,0.35294117647058826
resource_selection,dephased,12,26,80,11,11,0.675,0.9097361225311661,1.9388712974021953,0.7174782139751947,0.0,0.42028985507246375
resource_selection,dephased,12,27,80,11,11,0.6625,0.9224062617590723,1.8766560953158327,0.7137890945315362,0.0,0.5652173913043478
resource_selection,dephased,12,28,80,9,9,0.6375,0.9447388286467892,1.8419312951818205,0.7202430500337917,0.0,0.49295774647887325
resource_selection,dephased,12,29,80,13,13,0.5625,0.9886994082884974,1.766208462414761,0.7237582244662046,0.0,0.4626865671641791
resource_selection,dephased,12,30,80,10,10,0.575,0.9837082626231857,1.7987369923994194,0.6819108954695061,0.0,0.45714285714285713
resource_selection,dephased,12,31,80,9,9,0.5375,0.9959386076315955,1.739951368807488,0.7067625560665518,0.0,0.5492957746478874
resource_selection,dephased,12,32,75,14,19,0.5333333333333333,0.9967916319816366,1.6666162871139927,0.7619433419708949,0.0,0.5573770491803278
resource_selection,dephased,12,33,80,17,12,0.525,0.99819587904281,1.6742541662023676,0.751168152748147,0.0,0.5555555555555556
resource_selection,dephased,12,34,80,10,10,0.5375,0.9959386076315955,1.7047289250759228,0.7538172944989197,0.0,0.6285714285714286
resource_selection,dephased,12,35,78,10,12,0.5384615384615384,0.9957274520849256,1.6996954650629412,0.7691994941908495,0.0,0.4264705882352941
resource_selection,dephased,12,36,76,12,14,0.5,1.0,1.7132788202301112,0.7433292707654476,0.0,0.4375
resource_selection,dephased,12,37,80,16,12,0.5,1.0,1.7341157535091276,0.7349869805369917,0.0,0.53125
resource_selection,dephased,12,38,80,6,6,0.5375,0.9959386076315955,1.7778538183886923,0.7386419427220239,0.0,0.4864864864864865
resource_selection,dephased,12,39,80,18,18,0.5,1.0,1.7637337909723818,0.7850640323958495,0.0,0.532258064516129
resource_selection,dephased,12,40,80,15,15,0.4875,0.9995491108252484,1.74335842289964,0.7789255626567216,0.0,0.47692307692307695
resource_selection,dephased,12,41,80,12,12,0.525,0.99819587904281,1.7863959295327319,0.8425209483231801,0.0,0.45588235294117646
resource_selection,dephased,12,42,80,9,9,0.5,1.0,1.7664373555107151,0.8330883389215418,0.0,0.4507042253521127
resource_selection,dephased,12,43,80,11,11,0.5,1.0,1.7903341941385065,0.7908102080933186,0.0,0.4492753623188406
resource_selection,dephased,12,44,80,13,13,0.4875,0.9995491108252484,1.7734087690772444,0.8412629786050047,0.0,0.4925373134328358
resource_selection,dephased,12,45,80,6,6,0.525,0.99819587904281,1.789092497385171,0.848211611441041,0.0,0.47297297297297297
resource_selection,dephased,12,46,80,8,8,0.5125,0.9995491108252484,1.811878653555938,0.8525689047913092,0.0,0.3888888888888889
resource_selection,dephased,12,47,80,10,10,0.5125,0.9995491108252484,1.8024596004293965,0.8997334999178284,0.0,0.5571428571428572
resource_selection,dephased,12,48,80,13,13,0.5125,0.9995491108252484,1.7764156491202727,0.9183343102870836,0.0,0.40298507462686567
resource_selection,dephased,12,49,80,9,9,0.525,0.99819587904281,1.836840866907234,0.8715891812278673,0.0,0.4788732394366197
resource_selection,dephased,12,50,80,12,12,0.525,0.99819587904281,1.8574930955636937,0.8528776554278006,0.0,0.5441176470588235
resource_selection,dephased,12,51,80,9,9,0.5375,0.9959386076315955,1.8893542367237905,0.8614970567773315,0.0,0.5070422535211268
resource_selection,dephased,12,52,80,17,17,0.5875,0.9777945702913884,1.9142601319625634,0.8261871582868238,0.0,0.5079365079365079
resource_selection,dephased,12,53,80,13,13,0.625,0.9544340029249649,1.893631078717138,0.8582387866902851,0.0,0.5373134328358209
resource_selection,dephased,12,54,80,8,8,0.6,0.9709505944546686,1.7855327130316438,0.8612438282939043,0.0,0.5277777777777778
resource_selection,dephased,12,55,80,6,6,0.6125,0.9631672450918831,1.8058453717614402,0.8510091079681723,0.0,0.5
resource_selection,dephased,12,56,80,9,9,0.5625,0.9886994082884974,1.8042492670585133,0.8794760765740014,0.0,0.4507042253521127
resource_selection,dephased,12,57,80,13,13,0.5875,0.9777945702913884,1.8421859127850013,0.8622051903318847,0.0,0.44776119402985076
resource_selection,dephased,12,58,80,10,10,0.625,0.9544340029249649,1.8928884102667112,0.8422936406072751,0.0,0.44285714285714284
resource_selection,dephased,12,59,80,13,13,0.6125,0.9631672450918831,1.9216871548763812,0.8454923708992248,0.0,0.5223880597014925
resource_selection,dephased,12,60,80,5,5,0.625,0.9544340029249649,1.8796297546530893,0.8792813464415471,0.0,0.48
resource_selection,dephased,12,61,80,7,7,0.6375,0.9447388286467892,1.9518507856299543,0.8229055475395041,0.0,0.410958904109589
resource_selection,dephased,12,62,80,7,7,0.6,0.9709505944546686,1.9496600398239423,0.7992074512767123,0.0,0.4246575342465753
resource_selection,dephased,12,63,80,7,7,0.575,0.9837082626231857,1.9428425355756196,0.7838663779733785,0.0,0.4246575342465753
resource_selection,dephased,12,64,80,14,14,0.55,0.9927744539878084,1.9158533282535122,0.7636906442170194,0.0,0.4696969696969697
resource_selection,dephased,13,0,24,0,0,0.5,1.0,1.8057567797368816,0.5763649211708239,0.0,0.0
resource_selection,dephased,13,1,24,3,3,0.5,1.0,1.8141750709833164,0.6547990224621246,0.0,0.47619047619047616
resource_selection,dephased,13,2,31,8,1,0.5161290322580645,0.9992492479956565,1.860363765864643,0.5752792840571052,0.0,0.782608695652174
resource_selection,dephased,13,3,39,11,3,0.5128205128205128,0.9995256892936493,1.7718364921765546,0.6300030240572003,0.0,0.5714285714285714
resource_selection,dephased,13,4,41,10,8,0.43902439024390244,0.9892452969285004,1.7118840719243964,0.6468570541851381,0.0,0.7419354838709677
resource_selection,dephased,13,5,41,7,7,0.4878048780487805,0.9995708393473224,1.8269710454298291,0.5886040540706481,0.0,0.5588235294117647
